relative_path,domain,root_type,top_len,record_count,top_keys,bytes,shape_json
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/quality/no_lol_pc_contamination_report.json,other,dict,5,,report_id|database_version|status|lol_pc_source_detected|notes,284,"{""type"": ""dict"", ""keys"": [""report_id"", ""database_version"", ""status"", ""lol_pc_source_detected"", ""notes""], ""len"": 5}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/quality/source_coverage_report.json,other,dict,6,,report_id|database_version|current_chunk|coverage_status|live_source_check_summary|next_chunks_need_extraction,565,"{""type"": ""dict"", ""keys"": [""report_id"", ""database_version"", ""current_chunk"", ""coverage_status"", ""live_source_check_summary"", ""next_chunks_need_extraction""], ""len"": 6}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/quality/url_allowlist_audit.json,other,dict,7,,report_id|database_version|status|checked_files_count|allowed_patterns_count|blocked_patterns_count|notes,338,"{""type"": ""dict"", ""keys"": [""report_id"", ""database_version"", ""status"", ""checked_files_count"", ""allowed_patterns_count"", ""blocked_patterns_count"", ""notes""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/quality/wr_prefix_validation_report.json,other,dict,5,,report_id|database_version|status|required_wiki_markers|severity,207,"{""type"": ""dict"", ""keys"": [""report_id"", ""database_version"", ""status"", ""required_wiki_markers"", ""severity""], ""len"": 5}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/rag/chunking_strategy.json,other,dict,4,,schema_version|chunk_types|max_text_chars_recommended|must_include_metadata,529,"{""type"": ""dict"", ""keys"": [""schema_version"", ""chunk_types"", ""max_text_chars_recommended"", ""must_include_metadata""], ""len"": 4}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/rag/embedding_manifest.json,other,dict,5,,schema_version|database_version|embedding_status|chunk_groups|metadata_filter_fields,605,"{""type"": ""dict"", ""keys"": [""schema_version"", ""database_version"", ""embedding_status"", ""chunk_groups"", ""metadata_filter_fields""], ""len"": 5}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/rag/metadata_filter_contract.json,other,dict,2,,schema_version|filters,354,"{""type"": ""dict"", ""keys"": [""schema_version"", ""filters""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/schemas/ability.schema.json,abilities,dict,7,,$schema|$id|title|type|required|properties|additionalProperties,2205,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""type"", ""required"", ""properties"", ""additionalProperties""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/schemas/ai_persona.schema.json,ai,dict,7,,$schema|$id|title|type|required|properties|additionalProperties,695,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""type"", ""required"", ""properties"", ""additionalProperties""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/schemas/architecture_decision_record.schema.json,architecture,dict,7,,$schema|$id|title|type|required|properties|additionalProperties,774,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""type"", ""required"", ""properties"", ""additionalProperties""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/schemas/build.schema.json,builds,dict,7,,$schema|$id|title|type|required|properties|additionalProperties,1326,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""type"", ""required"", ""properties"", ""additionalProperties""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/schemas/champion.schema.json,champions,dict,7,,$schema|$id|title|type|required|properties|additionalProperties,1887,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""type"", ""required"", ""properties"", ""additionalProperties""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/schemas/cooldown.schema.json,other,dict,7,,$schema|$id|title|type|required|properties|additionalProperties,2384,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""type"", ""required"", ""properties"", ""additionalProperties""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/schemas/counter.schema.json,counters_matchups,dict,7,,$schema|$id|title|type|required|properties|additionalProperties,1258,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""type"", ""required"", ""properties"", ""additionalProperties""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/schemas/economy.schema.json,other,dict,7,,$schema|$id|title|type|required|properties|additionalProperties,837,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""type"", ""required"", ""properties"", ""additionalProperties""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/schemas/effect.schema.json,other,dict,7,,$schema|$id|title|type|required|properties|additionalProperties,653,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""type"", ""required"", ""properties"", ""additionalProperties""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/schemas/event.schema.json,other,dict,7,,$schema|$id|title|type|required|properties|additionalProperties,611,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""type"", ""required"", ""properties"", ""additionalProperties""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/schemas/feature.schema.json,other,dict,7,,$schema|$id|title|type|required|properties|additionalProperties,613,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""type"", ""required"", ""properties"", ""additionalProperties""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/schemas/item.schema.json,items,dict,7,,$schema|$id|title|type|required|properties|additionalProperties,1684,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""type"", ""required"", ""properties"", ""additionalProperties""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/schemas/kg_edge.schema.json,other,dict,7,,$schema|$id|title|type|required|properties|additionalProperties,644,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""type"", ""required"", ""properties"", ""additionalProperties""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/schemas/kg_node.schema.json,other,dict,7,,$schema|$id|title|type|required|properties|additionalProperties,552,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""type"", ""required"", ""properties"", ""additionalProperties""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/schemas/provenance.schema.json,other,dict,7,,$schema|$id|title|type|required|properties|additionalProperties,1372,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""type"", ""required"", ""properties"", ""additionalProperties""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/schemas/rag_chunk.schema.json,other,dict,7,,$schema|$id|title|type|required|properties|additionalProperties,725,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""type"", ""required"", ""properties"", ""additionalProperties""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/schemas/rune.schema.json,runes,dict,7,,$schema|$id|title|type|required|properties|additionalProperties,1616,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""type"", ""required"", ""properties"", ""additionalProperties""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/schemas/source_claim.schema.json,ai,dict,7,,$schema|$id|title|type|required|properties|additionalProperties,1615,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""type"", ""required"", ""properties"", ""additionalProperties""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/schemas/spell.schema.json,spells,dict,7,,$schema|$id|title|type|required|properties|additionalProperties,1492,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""type"", ""required"", ""properties"", ""additionalProperties""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/schemas/synergy.schema.json,synergies,dict,7,,$schema|$id|title|type|required|properties|additionalProperties,1109,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""type"", ""required"", ""properties"", ""additionalProperties""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/schemas/validation_report.schema.json,other,dict,7,,$schema|$id|title|type|required|properties|additionalProperties,581,"{""type"": ""dict"", ""keys"": [""$schema"", ""$id"", ""title"", ""type"", ""required"", ""properties"", ""additionalProperties""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/source_policy/approved_sources.json,other,dict,9,,schema_version|database_version|created_at|policy_name|source_policy|game_scope|patch_context|approved_source_families|technical_non_game_exceptions,3807,"{""type"": ""dict"", ""keys"": [""schema_version"", ""database_version"", ""created_at"", ""policy_name"", ""source_policy"", ""game_scope"", ""patch_context"", ""approved_source_families"", ""technical_non_game_exceptions""], ""len"": 9}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/source_policy/blocked_sources.json,other,dict,6,,schema_version|database_version|blocked_source_policy|reason|blocked_source_patterns|blocked_mechanic_sources,1175,"{""type"": ""dict"", ""keys"": [""schema_version"", ""database_version"", ""blocked_source_policy"", ""reason"", ""blocked_source_patterns"", ""blocked_mechanic_sources""], ""len"": 6}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/source_policy/no_lol_pc_overwrite_rules.json,other,dict,2,,schema_version|rules,784,"{""type"": ""dict"", ""keys"": [""schema_version"", ""rules""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/source_policy/source_priority_rules.json,other,dict,4,,schema_version|database_version|priority_matrix|conflict_resolution,1643,"{""type"": ""dict"", ""keys"": [""schema_version"", ""database_version"", ""priority_matrix"", ""conflict_resolution""], ""len"": 4}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/source_policy/source_refresh_queue_seed.json,other,dict,5,,schema_version|database_version|patch_version|queue_groups|seed_urls,1489,"{""type"": ""dict"", ""keys"": [""schema_version"", ""database_version"", ""patch_version"", ""queue_groups"", ""seed_urls""], ""len"": 5}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/source_policy/source_url_allowlist_regex.json,other,dict,3,,allowed_game_url_patterns|technical_non_game_exceptions|blocked_source_patterns,1748,"{""type"": ""dict"", ""keys"": [""allowed_game_url_patterns"", ""technical_non_game_exceptions"", ""blocked_source_patterns""], ""len"": 3}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/source_policy/wild_rift_only_validation_rules.json,other,dict,7,,schema_version|database_version|game_scope_required|entity_required_fields|url_gate|wiki_wr_prefix_gate|reject_on,1728,"{""type"": ""dict"", ""keys"": [""schema_version"", ""database_version"", ""game_scope_required"", ""entity_required_fields"", ""url_gate"", ""wiki_wr_prefix_gate"", ""reject_on""], ""len"": 7}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/source_policy/wr_meta_limited_use_policy.json,other,dict,5,,schema_version|source_family|allowed_use|forbidden_use|output_rule,547,"{""type"": ""dict"", ""keys"": [""schema_version"", ""source_family"", ""allowed_use"", ""forbidden_use"", ""output_rule""], ""len"": 5}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/timeseries/retention_rollup_policy.json,other,dict,4,,schema_version|raw_retention|rollups|notes,258,"{""type"": ""dict"", ""keys"": [""schema_version"", ""raw_retention"", ""rollups"", ""notes""], ""len"": 4}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/timeseries/timeseries_metric_catalog.json,other,dict,4,,schema_version|measurements|tags|fields,389,"{""type"": ""dict"", ""keys"": [""schema_version"", ""measurements"", ""tags"", ""fields""], ""len"": 4}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/warehouse/bronze/bronze_layer_spec.json,other,dict,4,,layer|purpose|tables|retention,310,"{""type"": ""dict"", ""keys"": [""layer"", ""purpose"", ""tables"", ""retention""], ""len"": 4}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/warehouse/gold/dim_fact_catalog.json,other,dict,2,,dimensions|facts,376,"{""type"": ""dict"", ""keys"": [""dimensions"", ""facts""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/warehouse/gold/gold_star_schema_spec.json,other,dict,4,,layer|purpose|dimensions|facts,500,"{""type"": ""dict"", ""keys"": [""layer"", ""purpose"", ""dimensions"", ""facts""], ""len"": 4}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk1/riftcoach_wr_intelligence_database_v0_6_0_chunk1/warehouse/silver/silver_layer_spec.json,other,dict,3,,layer|purpose|tables,296,"{""type"": ""dict"", ""keys"": [""layer"", ""purpose"", ""tables""], ""len"": 3}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/ai/graph_explorer_ai_prompt_templates.json,ai,dict,2,,version|templates,796,"{""type"": ""dict"", ""keys"": [""version"", ""templates""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/ai/graph_explorer_answer_policy.json,ai,dict,2,,version|rules,427,"{""type"": ""dict"", ""keys"": [""version"", ""rules""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/ai/graph_explorer_tool_contracts.json,ai,dict,2,,version|tools,827,"{""type"": ""dict"", ""keys"": [""version"", ""tools""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/ai/riftcoach_goals_objectives.json,ai,dict,3,,schema_version|goals|objectives,431,"{""type"": ""dict"", ""keys"": [""schema_version"", ""goals"", ""objectives""], ""len"": 3}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/ai/riftcoach_guardrails.json,ai,dict,2,,schema_version|guardrails,319,"{""type"": ""dict"", ""keys"": [""schema_version"", ""guardrails""], ""len"": 2}"
chatgpt_chunks_extracted/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/riftcoach_wr_intelligence_database_v0_6_0_chunk10_final/ai/riftcoach_personas.json,ai,dict,2,,schema_version|personas,2335,"{""type"": ""dict"", ""keys"": [""schema_version"", ""personas""], ""len"": 2}"
